dataset,wave,layer,phase,physical_dense_m,fresh_m,fresh_fraction,shape_class,token_expert_pairs,remote_assignments,remote_bytes_one_way_bf16,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,max_rows_per_expert,tiny_expert_fraction_le4,destination_fanout_mean,destination_fanout_max,rank0_load,rank1_load,rank2_load,rank3_load,rank_load_cv,critical_rank,source_trace_kind,epoch_status,normal_fresh_ms,normal_cached_ms,low_latency_ms,best_existing_ms,best_existing_path,payload_lower_bound_ms,o1_control_free_ms,o2_physical_lower_ms,o3_refineep_target_ms,normal_to_o0_saved_ms,o0_to_o3_saved_ms
gsm8k,33,13,late,64,9,0.140625000,small,72,51,417792,33,2.181818182,1.000000000,5.000000000,6,0.848484848,3.222222222,4,14,21,13,24,0.257600514,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000977634,0.000977634,0.020977634,0.050977634,0.155678403,0.040838366
gsm8k,33,14,late,64,9,0.140625000,small,72,54,442368,35,2.057142857,1.000000000,4.000000000,7,0.914285714,3.111111111,4,35,18,12,7,0.586630891,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001035142,0.001035142,0.021035142,0.051035142,0.155678403,0.040780859
gsm8k,33,15,late,64,9,0.140625000,small,72,64,524288,25,2.880000000,2.000000000,7.600000000,9,0.800000000,3.000000000,3,8,8,20,36,0.638284739,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001226835,0.001226835,0.021226835,0.051226835,0.155678403,0.040589166
gsm8k,33,16,late,64,9,0.140625000,small,72,52,425984,26,2.769230769,2.000000000,6.500000000,8,0.769230769,2.666666667,3,5,20,34,13,0.591868771,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000996804,0.000996804,0.020996804,0.050996804,0.155678403,0.040819197
gsm8k,33,17,late,64,9,0.140625000,small,72,40,327680,31,2.322580645,2.000000000,4.000000000,8,0.903225806,2.888888889,3,4,32,16,20,0.555555556,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000766772,0.000766772,0.020766772,0.050766772,0.155678403,0.041049229
gsm8k,33,18,late,64,9,0.140625000,small,72,45,368640,31,2.322580645,2.000000000,4.000000000,7,0.903225806,3.333333333,4,8,27,22,15,0.398686114,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000862618,0.000862618,0.020862618,0.050862618,0.155678403,0.040953382
gsm8k,33,19,late,64,9,0.140625000,small,72,52,425984,30,2.400000000,1.500000000,5.000000000,8,0.866666667,3.666666667,4,13,20,27,12,0.335640166,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000996804,0.000996804,0.020996804,0.050996804,0.155678403,0.040819197
gsm8k,33,20,late,64,9,0.140625000,small,72,34,278528,30,2.400000000,2.000000000,5.000000000,8,0.866666667,3.000000000,4,19,38,7,8,0.692775773,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000651756,0.000651756,0.020651756,0.050651756,0.155678403,0.041164245
gsm8k,33,21,late,64,9,0.140625000,small,72,48,393216,28,2.571428571,2.000000000,5.000000000,6,0.821428571,3.222222222,4,20,24,20,8,0.333333333,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000920126,0.000920126,0.020920126,0.050920126,0.155678403,0.040895874
gsm8k,33,22,late,64,9,0.140625000,small,72,54,442368,27,2.666666667,2.000000000,5.000000000,8,0.814814815,3.222222222,4,23,18,22,9,0.306815584,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001035142,0.001035142,0.021035142,0.051035142,0.155678403,0.040780859
gsm8k,33,23,late,64,9,0.140625000,small,72,64,524288,31,2.322580645,2.000000000,4.000000000,5,0.903225806,3.111111111,4,20,8,23,21,0.326315003,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001226835,0.001226835,0.021226835,0.051226835,0.155678403,0.040589166
gsm8k,33,24,late,64,9,0.140625000,small,72,43,352256,27,2.666666667,2.000000000,4.800000000,9,0.888888889,3.111111111,4,16,29,11,16,0.370601780,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000824280,0.000824280,0.020824280,0.050824280,0.155678403,0.040991721
gsm8k,33,25,late,64,9,0.140625000,small,72,50,409600,30,2.400000000,2.000000000,5.000000000,9,0.866666667,3.222222222,4,10,22,29,11,0.439205231,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000958465,0.000958465,0.020958465,0.050958465,0.155678403,0.040857536
gsm8k,33,26,late,64,9,0.140625000,small,72,64,524288,36,2.000000000,1.000000000,4.000000000,7,0.916666667,2.888888889,3,24,8,22,18,0.342467445,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001226835,0.001226835,0.021226835,0.051226835,0.155678403,0.040589166
gsm8k,33,27,late,64,9,0.140625000,small,72,46,376832,36,2.000000000,1.000000000,4.500000000,6,0.888888889,3.111111111,4,21,26,20,5,0.435677421,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000881788,0.000881788,0.020881788,0.050881788,0.155678403,0.040934213
gsm8k,33,28,late,64,9,0.140625000,small,72,68,557056,32,2.250000000,2.000000000,4.000000000,7,0.937500000,2.777777778,3,21,4,10,37,0.697216689,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001303512,0.001303512,0.021303512,0.051303512,0.155678403,0.040512488
gsm8k,33,29,late,64,9,0.140625000,small,72,61,499712,41,1.756097561,1.000000000,3.000000000,9,0.951219512,2.888888889,3,7,11,21,33,0.558326423,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001169327,0.001169327,0.021169327,0.051169327,0.155678403,0.040646674
gsm8k,33,30,late,64,9,0.140625000,small,72,64,524288,35,2.057142857,1.000000000,4.000000000,8,0.914285714,2.777777778,4,26,8,15,23,0.390867980,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001226835,0.001226835,0.021226835,0.051226835,0.155678403,0.040589166
gsm8k,33,31,late,64,9,0.140625000,small,72,56,458752,36,2.000000000,1.000000000,4.000000000,6,0.916666667,3.000000000,4,7,16,12,37,0.634647759,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.001073481,0.001073481,0.021073481,0.051073481,0.155678403,0.040742520
gsm8k,34,1,late,32,4,0.125000000,very-small,32,26,212992,21,1.523809524,1.000000000,2.000000000,3,1.000000000,3.000000000,3,5,8,13,6,0.385275875,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,34,2,late,32,4,0.125000000,very-small,32,20,163840,20,1.600000000,1.000000000,3.100000000,4,1.000000000,3.000000000,3,0,6,18,8,0.810092587,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000383386,0.000383386,0.020383386,0.050383386,0.155678403,0.041432615
gsm8k,34,3,late,32,4,0.125000000,very-small,32,27,221184,26,1.230769231,1.000000000,2.000000000,3,1.000000000,3.000000000,3,7,7,12,6,0.293150985,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000517571,0.000517571,0.020517571,0.050517571,0.155678403,0.041298430
gsm8k,34,4,late,32,4,0.125000000,very-small,32,28,229376,18,1.777777778,1.500000000,3.000000000,3,1.000000000,2.750000000,3,0,15,11,6,0.701560760,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000536740,0.000536740,0.020536740,0.050536740,0.155678403,0.041279260
gsm8k,34,5,late,32,4,0.125000000,very-small,32,20,163840,28,1.142857143,1.000000000,2.000000000,2,1.000000000,2.750000000,3,14,3,6,9,0.507752400,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000383386,0.000383386,0.020383386,0.050383386,0.155678403,0.041432615
gsm8k,34,6,late,32,4,0.125000000,very-small,32,26,212992,28,1.142857143,1.000000000,1.300000000,3,1.000000000,3.000000000,4,9,14,3,6,0.507752400,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,34,7,late,32,4,0.125000000,very-small,32,30,245760,20,1.600000000,1.000000000,2.100000000,4,1.000000000,3.000000000,3,12,12,4,4,0.500000000,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000575079,0.000575079,0.020575079,0.050575079,0.155678403,0.041240922
gsm8k,34,8,late,32,4,0.125000000,very-small,32,21,172032,27,1.185185185,1.000000000,2.000000000,2,1.000000000,3.000000000,4,7,6,12,7,0.293150985,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000402555,0.000402555,0.020402555,0.050402555,0.155678403,0.041413445
gsm8k,34,9,late,32,4,0.125000000,very-small,32,29,237568,22,1.454545455,1.000000000,2.900000000,4,1.000000000,2.500000000,3,16,13,0,3,0.833854004,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000555910,0.000555910,0.020555910,0.050555910,0.155678403,0.041260091
gsm8k,34,10,late,32,4,0.125000000,very-small,32,27,221184,21,1.523809524,1.000000000,3.000000000,4,1.000000000,3.500000000,4,5,15,7,5,0.515388203,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000517571,0.000517571,0.020517571,0.050517571,0.155678403,0.041298430
gsm8k,34,11,late,32,4,0.125000000,very-small,32,31,253952,22,1.454545455,1.000000000,2.900000000,4,1.000000000,3.250000000,4,10,15,5,2,0.618718434,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000594248,0.000594248,0.020594248,0.050594248,0.155678403,0.041221752
gsm8k,34,12,late,32,4,0.125000000,very-small,32,26,212992,22,1.454545455,1.000000000,2.900000000,4,1.000000000,2.750000000,3,14,10,2,6,0.559016994,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,34,13,late,32,4,0.125000000,very-small,32,24,196608,24,1.333333333,1.000000000,2.000000000,2,1.000000000,3.750000000,4,8,8,9,7,0.088388348,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000460063,0.000460063,0.020460063,0.050460063,0.155678403,0.041355938
gsm8k,34,14,late,32,4,0.125000000,very-small,32,27,221184,23,1.391304348,1.000000000,2.000000000,3,1.000000000,3.000000000,3,17,10,1,4,0.765465545,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000517571,0.000517571,0.020517571,0.050517571,0.155678403,0.041298430
gsm8k,34,15,late,32,4,0.125000000,very-small,32,16,131072,19,1.684210526,1.000000000,4.000000000,4,1.000000000,3.000000000,3,6,1,8,17,0.723489806,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000306709,0.000306709,0.020306709,0.050306709,0.155678403,0.041509292
gsm8k,34,16,late,32,4,0.125000000,very-small,32,26,212992,19,1.684210526,1.000000000,3.200000000,4,1.000000000,2.750000000,3,7,4,20,1,0.905711047,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,34,17,late,32,4,0.125000000,very-small,32,27,221184,21,1.523809524,1.000000000,3.000000000,3,1.000000000,3.000000000,3,1,12,9,10,0.522912517,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000517571,0.000517571,0.020517571,0.050517571,0.155678403,0.041298430
gsm8k,34,18,late,32,4,0.125000000,very-small,32,27,221184,20,1.600000000,1.000000000,3.000000000,4,1.000000000,3.250000000,4,5,11,9,7,0.279508497,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000517571,0.000517571,0.020517571,0.050517571,0.155678403,0.041298430
gsm8k,34,19,late,32,4,0.125000000,very-small,32,25,204800,22,1.454545455,1.000000000,2.000000000,3,1.000000000,3.750000000,4,5,9,11,7,0.279508497,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000479232,0.000479232,0.020479232,0.050479232,0.155678403,0.041336768
gsm8k,34,20,late,32,4,0.125000000,very-small,32,20,163840,22,1.454545455,1.000000000,3.000000000,3,1.000000000,3.250000000,4,5,13,3,11,0.515388203,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000383386,0.000383386,0.020383386,0.050383386,0.155678403,0.041432615
gsm8k,34,21,late,32,4,0.125000000,very-small,32,30,245760,20,1.600000000,1.000000000,3.000000000,3,1.000000000,3.250000000,4,14,9,7,2,0.537645329,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000575079,0.000575079,0.020575079,0.050575079,0.155678403,0.041240922
gsm8k,34,22,late,32,4,0.125000000,very-small,32,30,245760,19,1.684210526,1.000000000,3.000000000,4,1.000000000,2.750000000,3,6,8,16,2,0.637377439,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000575079,0.000575079,0.020575079,0.050575079,0.155678403,0.041240922
gsm8k,34,23,late,32,4,0.125000000,very-small,32,23,188416,22,1.454545455,1.000000000,2.000000000,3,1.000000000,3.750000000,4,9,6,8,9,0.153093109,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000440894,0.000440894,0.020440894,0.050440894,0.155678403,0.041375107
gsm8k,34,24,late,32,4,0.125000000,very-small,32,26,212992,21,1.523809524,1.000000000,3.000000000,4,1.000000000,3.000000000,3,8,15,2,7,0.579601156,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,34,25,late,32,4,0.125000000,very-small,32,28,229376,18,1.777777778,1.500000000,3.000000000,4,1.000000000,3.000000000,4,2,10,14,6,0.559016994,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000536740,0.000536740,0.020536740,0.050536740,0.155678403,0.041279260
gsm8k,34,26,late,32,4,0.125000000,very-small,32,20,163840,25,1.280000000,1.000000000,2.000000000,3,1.000000000,3.250000000,4,9,6,5,12,0.342326598,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000383386,0.000383386,0.020383386,0.050383386,0.155678403,0.041432615
gsm8k,34,27,late,32,4,0.125000000,very-small,32,29,237568,20,1.600000000,1.000000000,3.000000000,3,1.000000000,2.750000000,3,9,13,9,1,0.544862368,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000555910,0.000555910,0.020555910,0.050555910,0.155678403,0.041260091
gsm8k,34,28,late,32,4,0.125000000,very-small,32,22,180224,22,1.454545455,1.000000000,2.000000000,4,1.000000000,3.000000000,3,12,4,1,15,0.712609641,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000421725,0.000421725,0.020421725,0.050421725,0.155678403,0.041394276
gsm8k,34,29,late,32,4,0.125000000,very-small,32,22,180224,25,1.280000000,1.000000000,2.000000000,3,1.000000000,3.000000000,3,4,8,8,12,0.353553391,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000421725,0.000421725,0.020421725,0.050421725,0.155678403,0.041394276
gsm8k,34,30,late,32,4,0.125000000,very-small,32,23,188416,23,1.391304348,1.000000000,2.000000000,3,1.000000000,2.500000000,3,14,3,2,13,0.690335064,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000440894,0.000440894,0.020440894,0.050440894,0.155678403,0.041375107
gsm8k,34,31,late,32,4,0.125000000,very-small,32,26,212992,27,1.185185185,1.000000000,2.000000000,2,1.000000000,3.250000000,4,6,10,10,6,0.250000000,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.247494404,0.205734401,0.091816001,0.091816001,low_latency,0.000498402,0.000498402,0.020498402,0.050498402,0.155678403,0.041317599
gsm8k,35,1,late,32,0,0.000000000,very-small,0,0,0,0,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0,0.000000000,-1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.000000000,0.000000000,0.000000000,0.000000000,skip_empty,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
gsm8k,35,2,late,32,0,0.000000000,very-small,0,0,0,0,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0,0,0,0,0,0.000000000,-1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.000000000,0.000000000,0.000000000,0.000000000,skip_empty,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
