M,active_experts,cuda_ms,dp_rank,ep_rank,ep_size,expert_cv,expert_entropy,expert_hhi,expert_max_load,expert_max_mean,expert_p90_load,fanout_f1,fanout_f2,fanout_f3,fanout_f4,fanout_max,fanout_mean,fanout_median,fanout_p10,fanout_p90,layer,padded_work_proxy,phase,rank_cv,rank_max_mean,request_context,route_file,timestamp_ns,top_k,total_assignments,traffic_concentration,traffic_entropy,wall_ms
8.0,8.0,0.7885760068893433,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000065_dp0_l16.npz,3282486967140160,8,64.0,1.0,-1.000088900581841e-12,0.794388
8.0,8.0,0.8383679986000061,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000066_dp1_l17.npz,3282486969985667,8,64.0,1.0,-1.000088900581841e-12,0.844433
8.0,8.0,0.7967680096626282,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000066_dp1_l17.npz,3282486970028407,8,64.0,1.0,-1.000088900581841e-12,0.801703
8.0,8.0,0.7692800164222717,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000066_dp0_l17.npz,3282486970054869,8,64.0,1.0,-1.000088900581841e-12,0.775622
8.0,8.0,0.7667199969291687,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000066_dp0_l17.npz,3282486970096902,8,64.0,1.0,-1.000088900581841e-12,0.77277
8.0,8.0,0.8145920038223267,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000067_dp1_l18.npz,3282486972884882,8,64.0,1.0,-1.000088900581841e-12,0.820226
8.0,8.0,0.7612159848213196,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000067_dp1_l18.npz,3282486972938710,8,64.0,1.0,-1.000088900581841e-12,0.766372
8.0,8.0,0.7631360292434692,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000067_dp0_l18.npz,3282486972936250,8,64.0,1.0,-1.000088900581841e-12,0.768577
8.0,8.0,0.8045439720153809,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000067_dp0_l18.npz,3282486972936562,8,64.0,1.0,-1.000088900581841e-12,0.810402
8.0,8.0,0.8408960103988647,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000068_dp1_l19.npz,3282486975761023,8,64.0,1.0,-1.000088900581841e-12,0.846602
8.0,8.0,0.856607973575592,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000068_dp1_l19.npz,3282486975745414,8,64.0,1.0,-1.000088900581841e-12,0.862815
8.0,8.0,0.8059520125389099,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000068_dp0_l19.npz,3282486975795710,8,64.0,1.0,-1.000088900581841e-12,0.811712
8.0,8.0,0.8134719729423523,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000068_dp0_l19.npz,3282486975833359,8,64.0,1.0,-1.000088900581841e-12,0.819623
8.0,8.0,0.7455679774284363,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000069_dp1_l20.npz,3282486978718114,8,64.0,1.0,-1.000088900581841e-12,0.750786
8.0,8.0,0.7963520288467407,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000069_dp1_l20.npz,3282486978667503,8,64.0,1.0,-1.000088900581841e-12,0.802324
8.0,8.0,0.7662400007247925,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000069_dp0_l20.npz,3282486978697611,8,64.0,1.0,-1.000088900581841e-12,0.771934
8.0,8.0,0.7773759961128235,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000069_dp0_l20.npz,3282486978729309,8,64.0,1.0,-1.000088900581841e-12,0.783178
8.0,8.0,0.8377599716186523,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000070_dp1_l21.npz,3282486981565509,8,64.0,1.0,-1.000088900581841e-12,0.844228
8.0,8.0,0.8797439932823181,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000070_dp1_l21.npz,3282486981523158,8,64.0,1.0,-1.000088900581841e-12,0.885512
8.0,8.0,0.8203200101852417,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000070_dp0_l21.npz,3282486981582800,8,64.0,1.0,-1.000088900581841e-12,0.826407
8.0,8.0,0.8398399949073792,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000070_dp0_l21.npz,3282486981606347,8,64.0,1.0,-1.000088900581841e-12,0.845861
8.0,8.0,0.7588480114936829,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000071_dp1_l22.npz,3282486984520040,8,64.0,1.0,-1.000088900581841e-12,0.764693
8.0,8.0,0.8213760256767273,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000071_dp1_l22.npz,3282486984457402,8,64.0,1.0,-1.000088900581841e-12,0.82746
8.0,8.0,0.8041920065879822,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000071_dp0_l22.npz,3282486984517027,8,64.0,1.0,-1.000088900581841e-12,0.810287
8.0,8.0,0.7387840151786804,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000071_dp0_l22.npz,3282486984540069,8,64.0,1.0,-1.000088900581841e-12,0.7446
8.0,8.0,0.7832959890365601,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000072_dp1_l23.npz,3282486987375218,8,64.0,1.0,-1.000088900581841e-12,0.78949
8.0,8.0,0.7846720218658447,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000072_dp1_l23.npz,3282486987373479,8,64.0,1.0,-1.000088900581841e-12,0.790919
8.0,8.0,0.7958400249481201,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000072_dp0_l23.npz,3282486987363103,8,64.0,1.0,-1.000088900581841e-12,0.801983
8.0,8.0,0.820032000541687,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000072_dp0_l23.npz,3282486987382628,8,64.0,1.0,-1.000088900581841e-12,0.826259
8.0,8.0,0.7681599855422974,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000073_dp1_l24.npz,3282486990178108,8,64.0,1.0,-1.000088900581841e-12,0.77362
8.0,8.0,0.7126719951629639,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000073_dp1_l24.npz,3282486990233411,8,64.0,1.0,-1.000088900581841e-12,0.717694
8.0,8.0,0.7411839962005615,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000073_dp0_l24.npz,3282486990204996,8,64.0,1.0,-1.000088900581841e-12,0.747323
8.0,8.0,0.7518399953842163,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000073_dp0_l24.npz,3282486990232540,8,64.0,1.0,-1.000088900581841e-12,0.757733
8.0,8.0,0.7628160119056702,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000074_dp1_l25.npz,3282486993056484,8,64.0,1.0,-1.000088900581841e-12,0.768032
8.0,8.0,0.8466240167617798,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000074_dp1_l25.npz,3282486992972063,8,64.0,1.0,-1.000088900581841e-12,0.852465
8.0,8.0,0.8123520016670227,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000074_dp0_l25.npz,3282486993046208,8,64.0,1.0,-1.000088900581841e-12,0.818434
8.0,8.0,0.7349759936332703,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000074_dp0_l25.npz,3282486993084146,8,64.0,1.0,-1.000088900581841e-12,0.740292
8.0,8.0,0.8010560274124146,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000075_dp1_l26.npz,3282486995884191,8,64.0,1.0,-1.000088900581841e-12,0.806268
8.0,8.0,0.8162559866905212,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000075_dp1_l26.npz,3282486995868421,8,64.0,1.0,-1.000088900581841e-12,0.822054
8.0,8.0,0.8040000200271606,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000075_dp0_l26.npz,3282486995922323,8,64.0,1.0,-1.000088900581841e-12,0.809944
8.0,8.0,0.7779840230941772,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000075_dp0_l26.npz,3282486995906655,8,64.0,1.0,-1.000088900581841e-12,0.783652
8.0,8.0,0.777184009552002,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000076_dp1_l27.npz,3282486998753061,8,64.0,1.0,-1.000088900581841e-12,0.783188
8.0,8.0,0.7264639735221863,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000076_dp1_l27.npz,3282486998803275,8,64.0,1.0,-1.000088900581841e-12,0.732387
8.0,8.0,0.8026559948921204,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000076_dp0_l27.npz,3282486998768681,8,64.0,1.0,-1.000088900581841e-12,0.808647
8.0,8.0,0.7329599857330322,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000076_dp0_l27.npz,3282486998797549,8,64.0,1.0,-1.000088900581841e-12,0.738936
8.0,8.0,0.8047680258750916,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,28,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000077_dp1_l28.npz,3282487001647620,8,64.0,1.0,-1.000088900581841e-12,0.810114
8.0,8.0,0.891040027141571,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,28,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000077_dp0_l28.npz,3282487001604934,8,64.0,1.0,-1.000088900581841e-12,0.896861
8.0,8.0,0.8782079815864563,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,28,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000077_dp1_l28.npz,3282487001574546,8,64.0,1.0,-1.000088900581841e-12,0.884011
8.0,8.0,0.7712960243225098,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,28,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000077_dp0_l28.npz,3282487001681860,8,64.0,1.0,-1.000088900581841e-12,0.777631
8.0,8.0,0.7899199724197388,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,29,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000078_dp1_l29.npz,3282487004565959,8,64.0,1.0,-1.000088900581841e-12,0.795711
8.0,8.0,0.7908480167388916,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,29,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000078_dp1_l29.npz,3282487004565555,8,64.0,1.0,-1.000088900581841e-12,0.7971
8.0,8.0,0.7477440237998962,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,29,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000078_dp0_l29.npz,3282487004608179,8,64.0,1.0,-1.000088900581841e-12,0.754538
8.0,8.0,0.8458560109138489,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,29,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000078_dp0_l29.npz,3282487004552235,8,64.0,1.0,-1.000088900581841e-12,0.85209
8.0,8.0,0.766975998878479,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,30,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000079_dp1_l30.npz,3282487007467673,8,64.0,1.0,-1.000088900581841e-12,0.773262
8.0,8.0,0.8076480031013489,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,30,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000079_dp1_l30.npz,3282487007426959,8,64.0,1.0,-1.000088900581841e-12,0.813485
8.0,8.0,0.8198400139808655,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,30,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000079_dp0_l30.npz,3282487007463393,8,64.0,1.0,-1.000088900581841e-12,0.825564
8.0,8.0,0.7507200241088867,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,30,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000079_dp0_l30.npz,3282487007484308,8,64.0,1.0,-1.000088900581841e-12,0.756853
8.0,8.0,0.8276159763336182,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,31,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000080_dp1_l31.npz,3282487010271297,8,64.0,1.0,-1.000088900581841e-12,0.833818
8.0,8.0,0.7917439937591553,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,31,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000080_dp1_l31.npz,3282487010307024,8,64.0,1.0,-1.000088900581841e-12,0.797916
8.0,8.0,0.7672320008277893,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,31,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000080_dp0_l31.npz,3282487010331767,8,64.0,1.0,-1.000088900581841e-12,0.773983
8.0,8.0,0.7968959808349609,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,31,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000080_dp0_l31.npz,3282487010348477,8,64.0,1.0,-1.000088900581841e-12,0.80239
8.0,8.0,0.7434880137443542,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,32,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000081_dp1_l32.npz,3282487013198200,8,64.0,1.0,-1.000088900581841e-12,0.748544
8.0,8.0,0.7987200021743774,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,32,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000081_dp1_l32.npz,3282487013142750,8,64.0,1.0,-1.000088900581841e-12,0.804582
8.0,8.0,0.7586240172386169,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,32,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000081_dp0_l32.npz,3282487013221647,8,64.0,1.0,-1.000088900581841e-12,0.764273
8.0,8.0,0.7264959812164307,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,32,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000081_dp0_l32.npz,3282487013215051,8,64.0,1.0,-1.000088900581841e-12,0.731774
8.0,8.0,0.8207359910011292,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,33,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000082_dp1_l33.npz,3282487015968834,8,64.0,1.0,-1.000088900581841e-12,0.826772
8.0,8.0,0.7911040186882019,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,33,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000082_dp1_l33.npz,3282487016024706,8,64.0,1.0,-1.000088900581841e-12,0.770141
8.0,8.0,0.7773439884185791,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,33,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000082_dp0_l33.npz,3282487016051808,8,64.0,1.0,-1.000088900581841e-12,0.783168
8.0,8.0,0.7526080012321472,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,33,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000082_dp0_l33.npz,3282487016037263,8,64.0,1.0,-1.000088900581841e-12,0.757712
8.0,8.0,0.8361920118331909,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,34,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000083_dp1_l34.npz,3282487018822206,8,64.0,1.0,-1.000088900581841e-12,0.842209
8.0,8.0,0.7935360074043274,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,34,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000083_dp1_l34.npz,3282487018864453,8,64.0,1.0,-1.000088900581841e-12,0.799857
8.0,8.0,0.8467199802398682,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,34,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000083_dp0_l34.npz,3282487018851975,8,64.0,1.0,-1.000088900581841e-12,0.852314
8.0,8.0,0.7418239712715149,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,34,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000083_dp0_l34.npz,3282487018916794,8,64.0,1.0,-1.000088900581841e-12,0.747134
8.0,8.0,0.8413439989089966,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,35,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000084_dp1_l35.npz,3282487021797514,8,64.0,1.0,-1.000088900581841e-12,0.847091
8.0,8.0,0.8819199800491333,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,35,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000084_dp1_l35.npz,3282487021757335,8,64.0,1.0,-1.000088900581841e-12,0.887724
8.0,8.0,0.8597760200500488,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,35,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000084_dp0_l35.npz,3282487021825837,8,64.0,1.0,-1.000088900581841e-12,0.865751
8.0,8.0,0.818336009979248,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,35,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000084_dp0_l35.npz,3282487021821011,8,64.0,1.0,-1.000088900581841e-12,0.824474
8.0,8.0,0.8008639812469482,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,36,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000085_dp1_l36.npz,3282487024729499,8,64.0,1.0,-1.000088900581841e-12,0.807022
8.0,8.0,0.8081279993057251,1,3,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,36,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000085_dp1_l36.npz,3282487024722705,8,64.0,1.0,-1.000088900581841e-12,0.81378
8.0,8.0,0.7349439859390259,0,1,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,36,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000085_dp0_l36.npz,3282487024795770,8,64.0,1.0,-1.000088900581841e-12,0.740435
8.0,8.0,0.7898240089416504,0,0,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,36,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000085_dp0_l36.npz,3282487024782525,8,64.0,1.0,-1.000088900581841e-12,0.795897
8.0,8.0,0.8121920228004456,1,2,4,0.0,2.079441541671836,0.125,8.0,1.0,8.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,37,64.0,prefill,1.7320508075688772,4.0,mixed_online,routes/route_00000086_dp1_l37.npz,3282487027619497,8,64.0,1.0,-1.000088900581841e-12,0.818461
