wave,layer,request_id,budget,strategy,base_assignments,removed_assignments,actual_removed_fraction,base_critical_rank,new_critical_rank,critical_rank_load_reduction,max_rank_load_reduction,predicted_expert_latency_reduction,pair_cosine_median,selected_critical_pair_fraction,quality_error_proxy_1_minus_cosine
6,17,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,2,2,0.3112582781456954,0.3112582781456954,0.3112582781456954,,,
6,17,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,17,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,18,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,6,6,0.057065217391304324,0.057065217391304324,0.057065217391304324,,,
6,18,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,6,6,0.07880434782608692,0.07880434782608692,0.07880434782608692,,,
6,18,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,6,6,0.17663043478260865,0.17663043478260865,0.17663043478260865,,,
6,18,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,6,6,0.2717391304347826,0.2717391304347826,0.2717391304347826,,,
6,18,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,18,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,19,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,1,1,0.05483870967741933,0.05483870967741933,0.05483870967741933,,,
6,19,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,1,1,0.1064516129032258,0.1064516129032258,0.1064516129032258,,,
6,19,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,1,1,0.19999999999999996,0.19999999999999996,0.19999999999999996,,,
6,19,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,1,1,0.2967741935483871,0.2967741935483871,0.2967741935483871,,,
6,19,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,19,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,1,1,0.0611510791366906,0.0611510791366906,0.0611510791366906,,,
6,20,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,1,1,0.1151079136690647,0.1151079136690647,0.1151079136690647,,,
6,20,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,1,1,0.19784172661870503,0.19784172661870503,0.19784172661870503,,,
6,20,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,1,1,0.3093525179856115,0.3093525179856115,0.3093525179856115,,,
6,20,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,20,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,21,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,2,2,0.054982817869415834,0.054982817869415834,0.054982817869415834,,,
6,21,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,2,1,0.1202749140893471,0.1202749140893471,0.1202749140893471,,,
6,21,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,2,1,0.21993127147766323,0.19931271477663226,0.19931271477663226,,,
6,21,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,2,1,0.3161512027491409,0.2955326460481099,0.2955326460481099,,,
6,21,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,21,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
6,22,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,0,0,0.05992509363295884,0.05992509363295884,0.05992509363295884,,,
6,22,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,0,0,0.10486891385767794,0.10486891385767794,0.10486891385767794,,,
6,22,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,0,0,0.19850187265917607,0.19850187265917607,0.19850187265917607,,,
6,22,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,0,7,0.30711610486891383,0.29588014981273403,0.29588014981273403,,,
6,22,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,22,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,23,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,3,3,0.05017921146953408,0.05017921146953408,0.05017921146953408,,,
6,23,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,3,3,0.11827956989247312,0.11827956989247312,0.11827956989247312,,,
6,23,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,3,3,0.1899641577060932,0.1899641577060932,0.1899641577060932,,,
6,23,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,3,3,0.28673835125448033,0.28673835125448033,0.28673835125448033,,,
6,23,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,23,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,24,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,5,6,0.07473309608540923,0.06761565836298933,0.06761565836298933,,,
6,24,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,5,6,0.12811387900355875,0.12099644128113884,0.12099644128113884,,,
6,24,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,5,5,0.22064056939501775,0.22064056939501775,0.22064056939501775,,,
6,24,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,5,6,0.3096085409252669,0.30604982206405695,0.30604982206405695,,,
6,24,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,24,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,25,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,6,6,0.05276381909547734,0.05276381909547734,0.05276381909547734,,,
6,25,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,6,6,0.11306532663316582,0.11306532663316582,0.11306532663316582,,,
6,25,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,6,6,0.20603015075376885,0.20603015075376885,0.20603015075376885,,,
6,25,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,6,6,0.2864321608040201,0.2864321608040201,0.2864321608040201,,,
6,25,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,25,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,26,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,5,5,0.07335907335907332,0.07335907335907332,0.07335907335907332,,,
6,26,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,5,5,0.1351351351351351,0.1351351351351351,0.1351351351351351,,,
6,26,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,5,5,0.2277992277992278,0.2277992277992278,0.2277992277992278,,,
6,26,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,5,7,0.34749034749034746,0.3359073359073359,0.3359073359073359,,,
6,26,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,26,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
6,27,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,7,7,0.055016181229773475,0.055016181229773475,0.055016181229773475,,,
6,27,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,7,7,0.11326860841423947,0.11326860841423947,0.11326860841423947,,,
6,27,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,7,7,0.18770226537216828,0.18770226537216828,0.18770226537216828,,,
6,27,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,7,7,0.2815533980582524,0.2815533980582524,0.2815533980582524,,,
6,27,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,27,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,7,7,0.0,0.0,0.0,,,
6,28,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,6,6,0.05755395683453235,0.05755395683453235,0.05755395683453235,,,
6,28,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,6,6,0.1079136690647482,0.1079136690647482,0.1079136690647482,,,
6,28,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,6,6,0.21942446043165464,0.21942446043165464,0.21942446043165464,,,
6,28,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,6,6,0.3309352517985612,0.3309352517985612,0.3309352517985612,,,
6,28,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,28,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,29,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,4,4,0.04240282685512364,0.04240282685512364,0.04240282685512364,,,
6,29,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,4,4,0.1024734982332155,0.1024734982332155,0.1024734982332155,,,
6,29,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,4,2,0.22614840989399299,0.2049469964664311,0.2049469964664311,,,
6,29,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,4,2,0.34982332155477036,0.3180212014134276,0.3180212014134276,,,
6,29,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,29,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,4,4,0.0,0.0,0.0,,,
6,30,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,6,6,0.0561797752808989,0.0561797752808989,0.0561797752808989,,,
6,30,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,6,6,0.1179775280898876,0.1179775280898876,0.1179775280898876,,,
6,30,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,6,6,0.2275280898876404,0.2275280898876404,0.2275280898876404,,,
6,30,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,6,6,0.3398876404494382,0.3398876404494382,0.3398876404494382,,,
6,30,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,30,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,31,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,0,0,0.05351170568561869,0.05351170568561869,0.05351170568561869,,,
6,31,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,0,1,0.11036789297658867,0.1070234113712375,0.1070234113712375,,,
6,31,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,0,0,0.21739130434782605,0.21739130434782605,0.21739130434782605,,,
6,31,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,0,0,0.3010033444816054,0.3010033444816054,0.3010033444816054,,,
6,31,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,31,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,32,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,1,1,0.029739776951672847,0.029739776951672847,0.029739776951672847,,,
6,32,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,1,1,0.07434944237918217,0.07434944237918217,0.07434944237918217,,,
6,32,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,1,1,0.1598513011152416,0.1598513011152416,0.1598513011152416,,,
6,32,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,1,1,0.26765799256505574,0.26765799256505574,0.26765799256505574,,,
6,32,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,32,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,1,1,0.047101449275362306,0.047101449275362306,0.047101449275362306,,,
6,33,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,1,1,0.09420289855072461,0.09420289855072461,0.09420289855072461,,,
6,33,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,1,1,0.17391304347826086,0.17391304347826086,0.17391304347826086,,,
6,33,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,1,1,0.2681159420289855,0.2681159420289855,0.2681159420289855,,,
6,33,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,33,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,1,1,0.0,0.0,0.0,,,
6,34,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,0,0,0.05017921146953408,0.05017921146953408,0.05017921146953408,,,
6,34,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,0,0,0.10394265232974909,0.10394265232974909,0.10394265232974909,,,
6,34,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,0,0,0.18637992831541217,0.18637992831541217,0.18637992831541217,,,
6,34,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,0,0,0.2939068100358423,0.2939068100358423,0.2939068100358423,,,
6,34,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,34,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
6,35,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,3,7,0.06617647058823528,0.05514705882352944,0.05514705882352944,,,
6,35,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,3,7,0.11764705882352944,0.09191176470588236,0.09191176470588236,,,
6,35,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,3,7,0.22426470588235292,0.2095588235294118,0.2095588235294118,,,
6,35,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,3,7,0.32352941176470584,0.3125,0.3125,,,
6,35,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,35,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,3,3,0.0,0.0,0.0,,,
6,36,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,6,6,0.04402515723270439,0.04402515723270439,0.04402515723270439,,,
6,36,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,36,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,36,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,6,6,0.10377358490566035,0.10377358490566035,0.10377358490566035,,,
6,36,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,6,6,0.0,0.0,0.0,,,
6,36,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,6,6,0.0,0.0,0.0,,,
