hypothesis,experiment,variant,pair_index,requests,prompt_words,output_tokens_requested,image_count,wave_e2e_ms,sum_request_e2e_ms,request_e2e_p50_ms,request_e2e_p90_ms,request_e2e_p99_ms,ttft_p50_ms,ttft_p99_ms
H45,common_regime_transition_repeat,B,631,8,3840,32,0,492.535391,3921.746532,490.07556050000005,491.3873725,491.77880095,193.8523905,195.50229964
H45,common_regime_transition_repeat,B,633,8,3840,32,0,488.545002,3879.344776,485.035551,487.79583560000003,488.19157766,191.6687115,193.36573599
H45,common_regime_transition_repeat,B,636,8,3840,32,0,491.10316,3911.201959,488.68479449999995,490.5275507,491.04559907,192.8513865,195.00749754
H45,common_regime_transition_repeat,B,637,8,3840,32,0,490.287796,3903.5495570000003,487.840023,489.100663,489.5075422,194.160841,196.00066601
H45,common_regime_transition_repeat,B,641,8,3840,32,0,491.366374,3912.900134,489.12012,490.0908698,490.52738798,193.581195,197.26239933
H45,common_regime_transition_repeat,B,642,8,3840,32,0,493.419149,3918.00792,489.7983625,492.6280507,493.05582637000003,193.63822499999998,195.4145949
H45,common_regime_transition_repeat,B,643,8,3840,32,0,489.836286,3900.763313,487.3244445,489.2008316,489.77274056,193.3164855,195.5302017
H45,common_regime_transition_repeat,B,645,8,3840,32,0,490.960522,3909.2471720000003,488.644183,489.6918617,490.06922477,194.02892400000002,195.79951526
H45,common_regime_transition_repeat,B,648,8,3840,32,0,490.761594,3907.507555,488.336295,489.636448,490.0423507,192.8240675,196.51975371
H45,common_regime_transition_repeat,B,649,8,3840,32,0,490.125165,3903.288018,487.945743,488.9334074,489.34041134,194.213865,195.96127238999998
H45,common_regime_transition_repeat,B,653,8,3840,32,0,492.922048,3913.724872,489.2974855,492.1613842,492.57535342,192.7268525,194.44310655
H45,common_regime_transition_repeat,B,654,8,3840,32,0,490.010066,3901.523528,487.45521299999996,489.3814982,489.94720922,193.04398650000002,195.323543
H45,common_regime_transition_repeat,B,655,8,3840,32,0,509.202636,4047.915404,506.0178125,507.706795,508.31463790000004,202.2050865,206.75884322000002
H45,common_regime_transition_repeat,B,657,8,3840,32,0,488.882355,3890.1759620000003,486.3322705,488.1355643,488.52729893000003,191.6838405,195.28841985
H45,common_regime_transition_repeat,B,660,8,3840,32,0,495.208927,3943.633718,492.977422,494.0033129,494.41054679,197.04826400000002,198.81752171
H45,common_regime_transition_repeat,B,661,8,3840,32,0,513.900205,4093.5527230000002,511.7388155,512.6919804,513.0945176399999,205.6307195,209.18720349
H45,common_regime_transition_repeat,B,665,8,3840,32,0,500.63085,3986.606731,498.208575,499.5751309,499.98669289,191.3217955,195.11686386
H45,common_regime_transition_repeat,B,666,8,3840,32,0,551.243392,4378.839292999999,547.432061,550.5254812,550.91392912,201.8330285,205.42339741
H45,common_regime_transition_repeat,B,667,8,3840,32,0,502.940439,3994.107921,499.1107545,502.2755762,502.87395272000003,206.388309,208.69888394
H45,common_regime_transition_repeat,B,669,8,3840,32,0,492.042925,3906.433186,488.3895485,491.2741454,491.68904324,192.34685050000002,196.08122959
H45,common_regime_transition_repeat,B,672,8,3840,32,0,494.084786,3912.858127,489.211761,493.1070704,493.69969754,191.6488555,194.37805455999998
H45,common_regime_transition_repeat,B,673,8,3840,32,0,496.876007,3956.191815,494.288517,496.2305349,496.81145979,197.214865,199.53010405
H45,common_regime_transition_repeat,B,677,8,3840,32,0,489.599801,3898.180641,487.3178545,488.3403692,488.75407382000003,192.7088295,194.51801119
H45,common_regime_transition_repeat,B,678,8,3840,32,0,500.125918,3982.901342,497.8626185,498.856121,499.24879369999996,193.524608,195.3191009
H45,common_regime_transition_repeat,B,679,8,3840,32,0,496.889468,3956.7838030000003,494.4545025,495.7236382,496.12248112,200.8527575,202.57189891000002
H45,common_regime_transition_repeat,B,681,8,3840,32,0,493.143624,3926.8918439999998,490.905615,491.9350794,492.33452964,194.94111900000001,198.59830846999998
H45,common_regime_transition_repeat,B,684,8,3840,32,0,490.996157,3909.879528,488.77692149999996,489.8306915,490.20378065,194.13208600000002,195.80253328
H45,common_regime_transition_repeat,B,685,8,3840,32,0,508.225579,4036.4743399999998,504.656027,507.4142663,507.83663783000003,195.445288,197.17799163
H45,common_regime_transition_repeat,B,689,8,3840,32,0,503.050545,4009.5129340000003,501.211651,501.9656893,502.28865313,195.7536525,199.13938952
H45,common_regime_transition_repeat,B,690,8,3840,32,0,502.846348,3993.570502,499.270633,502.1737639,502.57711699000004,205.39748600000001,207.16892874
H45,common_regime_transition_repeat,B,691,8,3840,32,0,488.519789,3890.143038,486.01606949999996,487.9237579,488.46018589,193.7655175,196.0080016
H45,common_regime_transition_repeat,B,693,8,3840,32,0,490.193678,3903.115286,488.022715,488.9414717,489.35071277000003,192.600053,196.32324706
H45,common_regime_transition_repeat,B,696,8,3840,32,0,512.657828,4082.7654629999997,510.47929,511.41468050000003,511.82235665,200.59693049999998,202.35468297000003
H45,common_regime_transition_repeat,B,697,8,3840,32,0,523.585489,4170.296420000001,521.2990030000001,522.3300599,522.77612069,226.098296,227.79226191
H45,common_regime_transition_repeat,B,701,8,3840,32,0,487.92151,3884.6025149999996,485.40588149999996,486.7243506,487.10921256,193.050016,194.87512032
H45,common_regime_transition_repeat,B,702,8,3840,32,0,507.286767,4027.747444,503.54670450000003,506.49900890000004,506.93055448999996,203.78229399999998,205.67712171
H45,common_regime_transition_repeat,B,703,8,3840,32,0,500.432365,3985.222347,497.905489,499.8153822,500.37066672,202.847739,205.10102613
H45,common_regime_transition_repeat,B,705,8,3840,32,0,492.014087,3916.4952169999997,489.413599,490.73471770000003,491.13308496999997,194.142346,197.82242001
H45,common_regime_transition_repeat,B,708,8,3840,32,0,490.528091,3905.570764,488.0216865,489.3626397,489.74966696999996,193.638032,195.45392361
H45,common_regime_transition_repeat,B,709,8,3840,32,0,510.02643,4062.090129,507.771638,508.8640547,509.26675007,214.38972,216.05845908999999
H45,common_regime_transition_repeat,B,713,8,3840,32,0,511.537518,4073.16518,509.143022,510.320456,510.70547419999997,202.822846,206.56861776
H45,common_regime_transition_repeat,B,714,8,3840,32,0,490.884495,3908.6903270000003,488.60076000000004,489.71901840000004,490.11817254000005,193.862323,195.59802047
H45,common_regime_transition_repeat,B,715,8,3840,32,0,492.672162,3922.4876639999998,490.3216605,491.4392836,491.87310286,196.6436055,198.48615016
H45,common_regime_transition_repeat,B,717,8,3840,32,0,519.275527,4126.02289,515.8019314999999,518.591085,518.9938377,193.588409,195.19760155
H45,common_regime_transition_repeat,B,720,8,3840,32,0,504.605647,4018.6526910000002,502.1958635,503.4729529,503.85596329000003,194.79508049999998,198.42154004
H45,common_regime_transition_repeat,B,721,8,3840,32,0,502.211993,3999.1617889999998,499.9345165,500.98801,501.41312769999996,204.586747,208.26438715999998
H45,common_regime_transition_repeat,B,725,8,3840,32,0,491.177454,3911.717208,489.0273195,489.9723337,490.34313847,194.6628915,196.28712536
H45,common_regime_transition_repeat,B,726,8,3840,32,0,499.38291,3966.288996,495.7922955,498.65968480000004,499.07961508,193.7935175,195.58156274
H45,common_regime_transition_repeat,B,727,8,3840,32,0,562.267943,4472.6120200000005,558.9948415,561.6866007,562.20980877,221.8144515,223.50397872
H45,common_regime_transition_repeat,B,729,8,3840,32,0,500.836016,3988.408974,498.45435699999996,499.6563387,500.06064687,204.754367,206.43133613999998
H45,common_regime_transition_repeat,B,732,8,3840,32,0,491.41157,3912.260216,488.89909950000003,490.2876984,490.69503624,194.6102555,196.44315415999998
H45,common_regime_transition_repeat,B,733,8,3840,32,0,502.854616,3993.295164,499.2766415,502.0399026,502.45896726,193.8676105,195.59442349
H45,common_regime_transition_repeat,B,737,8,3840,32,0,507.151011,4039.275899,504.670621,506.54953040000004,507.09086293999997,205.234385,206.42750191
H45,common_regime_transition_repeat,B,738,8,3840,32,0,497.998222,3965.44861,495.5180995,496.8291595,497.22832435,193.84113100000002,195.55443457
H45,common_regime_transition_repeat,B,739,8,3840,32,0,488.748716,3892.0402729999996,486.47803999999996,487.4956452,487.92481002,193.584252,195.35788254000002
H45,common_regime_transition_repeat,B,741,8,3840,32,0,490.332931,3894.147016,486.848219,489.5912358,489.99082968,193.30666050000002,195.05284215
H45,common_regime_transition_repeat,B,744,8,3840,32,0,506.431622,4033.4460599999998,504.1792285,505.1663385,505.56256755,203.1075655,205.22238286
H45,common_regime_transition_repeat,B,745,8,3840,32,0,496.189826,3940.050389,492.621022,495.4138593,495.80738943,193.88254849999998,195.61006215999998
H45,common_regime_transition_repeat,B,749,8,3840,32,0,493.163578,3916.01669,489.57768350000003,492.4204821,492.83701731,193.83343000000002,195.5338111
H45,common_regime_transition_repeat,B,750,8,3840,32,0,501.852534,3996.5904389999996,499.3148625,501.2490339,501.79218399,196.18419849999998,198.61483284000002
H45,common_regime_transition_repeat,B,751,8,3840,32,0,487.984175,3878.264467,484.901453,486.5147508,487.08624648,192.299469,194.90373219
H45,common_regime_transition_repeat,B,753,8,3840,32,0,489.32071,3896.628158,487.1152275,488.0946635,488.49824465,193.23534999999998,194.9760509
H45,common_regime_transition_repeat,B,756,8,3840,32,0,494.684887,3939.284896,492.4350855,493.495023,493.8901401,197.4706415,199.27423981
H45,common_regime_transition_repeat,B,757,8,3840,32,0,492.568727,3911.545369,489.0292305,491.8366585,492.21561295000004,194.28781049999998,197.7834051
H45,common_regime_transition_repeat,B,761,8,3840,32,0,500.190771,3983.151376,497.93472299999996,498.92883,499.3663335,198.685496,200.15077132000002
H45,common_regime_transition_repeat,B,762,8,3840,32,0,494.09731,3935.170999,491.93117,492.90806150000003,493.29461375,194.7273395,196.44730564
H45,common_regime_transition_repeat,B,763,8,3840,32,0,493.637717,3930.3633090000003,491.331337,492.3898557,492.80082297,198.77844,200.57431834000002
H45,common_regime_transition_repeat,B,765,8,3840,32,0,489.37056,3888.691261,486.1141025,487.9178854,488.53780414,192.3866605,195.13211759
H45,common_regime_transition_repeat,B,768,8,3840,32,0,500.54364,3989.290798,498.7051725,499.4264755,499.75407865,195.041109,196.42689038999998
H45,common_regime_transition_repeat,B,769,8,3840,32,0,490.895869,3897.858059,487.3114365,490.1031572,490.51150051999997,193.681402,195.44089225000002
H45,common_regime_transition_repeat,B,773,8,3840,32,0,488.372099,3889.0662270000003,485.89189,487.7675139,488.31164049,193.09724899999998,195.29689935
H45,common_regime_transition_repeat,B,774,8,3840,32,0,490.931167,3909.181389,488.675168,489.76526409999997,490.14524041,194.038359,195.82309735
H45,common_regime_transition_repeat,B,775,8,3840,32,0,507.265544,4040.417173,505.056577,506.0400331,506.42638501,192.5646625,196.43234232999998
H45,common_regime_transition_repeat,B,777,8,3840,32,0,489.972451,3901.6781739999997,487.7748965,488.7147312,489.11346702000003,193.87453349999998,195.60761239
H45,common_regime_transition_repeat,B,780,8,3840,32,0,491.989425,3917.9615169999997,489.7586595,490.7635774,491.15387374,192.758446,196.46889458
H45,common_regime_transition_repeat,B,781,8,3840,32,0,506.580601,4035.021677,504.3026215,505.54893799999996,505.9246826,195.902631,197.66670575
H45,common_regime_transition_repeat,B,785,8,3840,32,0,502.741843,4004.040115,500.52747850000003,501.5281088,501.87212408,204.596268,208.17556249
H45,common_regime_transition_repeat,B,786,8,3840,32,0,490.341765,3904.337487,488.0935775,489.0674765,489.46709495000005,194.5540345,196.33756308
H45,common_regime_transition_repeat,B,787,8,3840,32,0,494.752383,3940.222232,492.537159,493.46286169999996,493.86957017,197.1118525,198.85235488
H45,common_regime_transition_repeat,B,789,8,3840,32,0,500.754579,3987.283579,498.46608749999996,499.47450469999995,499.88755097,204.531863,206.36946106
H45,common_regime_transition_repeat,B,792,8,3840,32,0,504.587589,4018.203689,502.15103750000003,503.47347759999997,503.86145805999996,206.152404,207.85799150000003
H45,common_regime_transition_repeat,B,793,8,3840,32,0,490.617561,3906.968178,488.4346895,489.4352638,489.83379928,192.0540545,195.64209079
H45,common_regime_transition_repeat,B,797,8,3840,32,0,502.407981,3989.990544,498.833399,501.6733054,502.06276384,194.33675,196.15494397
H45,common_regime_transition_repeat,B,798,8,3840,32,0,490.599634,3906.7835379999997,488.12203250000005,489.9934487,490.53901547,191.6321475,195.47410834000002
H45,common_regime_transition_repeat,B,799,8,3840,32,0,488.302871,3888.588386,486.09168550000004,487.06746519999996,487.47527302,193.696459,195.47551800999997
H45,common_regime_transition_repeat,B,801,8,3840,32,0,495.930736,3938.74034,492.224446,495.2648491,495.86414731,195.87021850000002,198.09640911
H45,common_regime_transition_repeat,B,804,8,3840,32,0,490.358915,3904.5046709999997,488.014862,489.2462839,489.64244869,194.99742700000002,196.74876992
H45,common_regime_transition_repeat,B,805,8,3840,32,0,507.874626,4051.774383,506.54434249999997,506.9114371,507.08529001,210.2938185,211.11953679
H45,common_regime_transition_repeat,B,809,8,3840,32,0,500.692844,3987.401015,498.1973915,500.0941312,500.63297272,192.906968,195.14589404999998
H45,common_regime_transition_repeat,B,810,8,3840,32,0,490.481815,3894.1244850000003,486.8582675,489.7033934,490.14888404,194.1353755,195.88622321
H45,common_regime_transition_repeat,B,811,8,3840,32,0,490.965184,3909.4409509999996,488.3671055,490.3569617,490.90436177000004,196.093199,198.43808681
H45,common_regime_transition_repeat,B,813,8,3840,32,0,497.740029,3950.90742,493.9606575,496.91605849999996,497.36211425,196.474883,198.19353663
H45,common_regime_transition_repeat,B,816,8,3840,32,0,494.052239,3933.5008159999998,491.587553,492.7838354,493.17344504000005,193.45957950000002,195.13317679
H45,common_regime_transition_repeat,B,817,8,3840,32,0,495.669663,3940.151182,492.53292150000004,494.2295842,494.83646572,195.214708,197.77993374
H45,common_regime_transition_repeat,B,821,8,3840,32,0,488.092201,3886.537939,485.821064,486.8289265,487.19879005,187.9763735,190.50932505
H45,common_regime_transition_repeat,B,822,8,3840,32,0,490.294899,3903.862169,487.870124,489.1727959,489.58199539,194.42652099999998,196.10946074
H45,common_regime_transition_repeat,B,823,8,3840,32,0,504.422326,4017.0843400000003,502.009181,503.3025679,503.70607219,204.7926835,206.30030254000002
H45,common_regime_transition_repeat,B,825,8,3840,32,0,496.853539,3956.346107,494.4678615,495.7089566,496.11048206000004,200.523064,202.20729677999998
H45,common_regime_transition_repeat,B,828,8,3840,32,0,488.549677,3889.923568,486.16709000000003,487.3504981,487.75833931,193.28385550000002,194.94267009
H45,common_regime_transition_repeat,B,829,8,3840,32,0,513.851952,4094.320925,511.8083805,512.6726222,513.0383964199999,194.453046,196.00959555
H45,common_regime_transition_repeat,B,833,8,3840,32,0,494.21589,3935.8438830000005,491.9878845,492.9588204,493.35602154,195.1425515,196.92911587999998
H45,common_regime_transition_repeat,B,834,8,3840,32,0,490.117871,3902.156862,487.5717105,488.8858282,489.29170192,193.889634,195.56343021
H45,common_regime_transition_repeat,B,835,8,3840,32,0,496.373473,3952.960443,494.122117,495.1407971,495.54389441,192.918706,194.70159482999998
H45,common_regime_transition_repeat,B,837,8,3840,32,0,502.42361,4000.9022640000003,500.0311275,501.2108722,501.55092352,204.6337605,206.23850237
H45,common_regime_transition_repeat,B,840,8,3840,32,0,513.65974,4090.9051790000003,511.2205935,512.5063757,512.89851227,217.116079,218.76333491
H45,common_regime_transition_repeat,B,841,8,3840,32,0,488.728392,3892.388419,486.565044,487.5155734,487.92692433999997,192.75039,194.46798715
H45,common_regime_transition_repeat,B,845,8,3840,32,0,502.22983,3987.598935,498.5386845,501.500161,501.8826214,195.21639,196.9570229
H45,common_regime_transition_repeat,B,846,8,3840,32,0,490.107979,3900.006401,487.1663155,489.2325877,490.02043987,193.444845,195.78989221
H45,common_regime_transition_repeat,B,847,8,3840,32,0,491.830461,3908.769445,488.587,490.3365869,490.94448838999995,191.296684,193.95665198
H45,common_regime_transition_repeat,B,849,8,3840,32,0,491.13513,3911.7971620000003,488.9677465,490.0787979,490.27518969,193.8083685,195.41535833999998
H45,common_regime_transition_repeat,B,852,8,3840,32,0,495.763606,3942.1797699999997,492.7756205,495.1084179,495.51206079,198.20396399999998,199.8542375
H45,common_regime_transition_repeat,B,853,8,3840,32,0,504.670148,4020.3014379999995,502.288831,504.09282509999997,504.61241571,196.6301815,198.7630446
