topology,submitted_batch,mini_batch_size,repeat,iteration,phase,layer,selected_sequences,sequence_ids,remaining_before,physical_rows,live_positions,live_ratio,accepted_positions,expert_row_histogram,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms,moe_sampled_critical_ms
ep4,32,1,shape,687,late,16,1,[2],[0],32,0,0.0,0,"[0,2,1,2,2,4,0,0,0,1,0,0,1,13,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,18,0,0,0,0,0,2,0,3,0,2,0,4,0,0,3,6,0,2,7,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,1,1,7,3,0,0,1,0,6,0,1,0,0,0,2,1,0,0,0,2,0,0,1,4,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,27,0,0,0,0,2,0,0,1,0,0,0,0,0,17,18,0,1,2,1,1,0,1,1,2,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,1]",77,3.324675324675325,2.0,0.8571428571428571,106.0,64.0,0.5164529337824503,2,2.9375,192,0.75,1572864,1572864,0.8844159841537476,0.3028160035610199,0.4838080108165741,0.08313599973917007,0.23001599311828613,0.09494400024414062,0.17795200645923615,0.5960639715194702,0.2574400007724762,4.021024227142334,0.012415999546647072,5.064896205440164,2.0791359916329384
ep4,32,1,shape,687,late,31,1,[2],[0],32,0,0.0,0,"[0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,4,2,0,0,0,1,0,0,2,0,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,3,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,3,3,0,1,0,1,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,3,0,4,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,13,3,0,4,0,0,1,0,2,0,3,2,1,4,1,1,1,0,2,0,15,1,1,1,2,0,4,0,1,0,0,15,1,1,0,0,0,3,0,1,0,0,7,0,0,0,2,0,1,2,0,0,12,1,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,3,0,2,14,0,5,0,2,0,0,0,4,1,14,0,0,0]",100,2.56,1.0,0.91,89.0,64.0,0.3860671593939324,2,3.0,203,0.79296875,1662976,1662976,0.8216959834098816,0.3314239978790283,0.5095360279083252,0.07804799824953079,0.25283199548721313,0.114656001329422,0.1849920004606247,0.6055359840393066,0.2687999904155731,4.182464122772217,0.012543999589979649,5.254336097277701,2.108192004263401
ep4,32,1,shape,688,late,1,1,[3],[0],32,0,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,1,2,3,10,0,3,0,7,0,1,1,2,0,0,2,1,0,0,0,0,3,8,6,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,4,2,2,1,1,0,2,1,0,1,0,0,0,1,0,3,0,1,0,1,0,2,0,10,1,7,0,0,0,2,0,1,4,3,0,4,0,0,0,6,0,1,0,0,1,2,0,1,0,0,0,4,2,6,5,0,3,0,0,0,2,4,0,0,1,2,3,1,2,0,1,2,0,0,5,0,0,0,2,2,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,2,0,0,0,6,0,0,0,5,1,0,0,0,0,0,0,4,0,1,0,2,0,1,0,6,0,0,2,0,6,3,0,0,0,0,2,0,0,2,1,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0]",97,2.6391752577319587,2.0,0.845360824742268,73.0,64.0,0.13304208098380002,1,3.15625,197,0.76953125,1613824,1613824,0.882752001285553,0.48467200994491577,0.524832010269165,0.07932800054550171,0.23375999927520752,0.10172799974679947,0.11443199962377548,0.5369279980659485,0.3818880021572113,4.008096218109131,0.012640000320971012,5.053984218277037,2.3070720210671425
ep4,32,1,shape,688,late,16,1,[3],[0],32,0,0.0,0,"[0,2,3,0,1,3,0,0,1,1,0,0,7,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,1,0,2,2,0,3,0,3,0,3,0,0,1,5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4,2,0,0,0,0,2,5,1,0,0,0,0,6,3,0,0,0,1,3,4,0,0,0,0,0,2,2,11,3,0,0,2,0,3,0,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,10,5,0,0,0,17,0,0,1,0,0,0,1,0,0,0,1,0,0,3,17,0,0,0,0,0,0,9,0,3,0,0,0,2,0,8,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7,0,5,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1]",73,3.506849315068493,2.0,0.7534246575342466,92.0,64.0,0.3115219068340138,2,2.9375,192,0.75,1572864,1572864,0.8383039832115173,0.2483839988708496,0.4869120121002197,0.10652799904346466,0.22227199375629425,0.11910399794578552,0.1558080017566681,0.6133440136909485,0.22358399629592896,3.93721604347229,0.01539199985563755,4.945344055071473,2.021503984928131
ep4,32,1,shape,688,late,31,1,[3],[0],32,0,0.0,0,"[0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,4,0,0,0,0,0,6,0,0,1,0,2,0,0,3,0,1,0,0,3,1,0,2,0,0,6,0,0,0,0,10,0,0,0,0,0,0,4,0,2,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,11,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,4,0,0,0,0,14,0,1,0,2,0,10,0,2,0,0,2,0,0,0,0,0,0,4,0,6,17,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,3,1,0,0,1,4,0,1,27,0,5,0,0,0,0,0,1,0,7,0,0,1]",72,3.5555555555555554,2.0,0.7777777777777778,105.0,64.0,0.4321661464356041,3,2.78125,200,0.78125,1638400,1638400,0.8501440286636353,0.21568000316619873,0.4851840138435364,0.07840000092983246,0.2011840045452118,0.1117440015077591,0.1656319946050644,0.5937600135803223,0.21779200434684753,4.014143943786621,0.012256000190973282,5.003583956509829,1.9423360526561737
ep4,32,1,shape,689,late,1,1,[4],[0],32,0,0.0,0,"[0,0,0,0,1,0,1,1,0,2,3,1,1,4,1,0,1,0,1,0,0,0,0,2,5,1,1,2,0,0,1,1,0,3,1,1,1,3,6,0,0,2,0,0,1,0,1,0,1,1,2,0,0,0,3,2,2,0,0,1,1,0,0,1,0,0,1,0,6,0,0,0,0,4,0,0,0,3,1,1,2,2,1,4,0,1,1,0,2,0,2,1,2,0,1,2,0,0,1,0,6,0,3,0,0,0,0,0,1,1,2,1,1,5,0,0,0,0,1,0,0,1,4,4,0,1,0,0,0,0,2,1,0,1,0,2,1,0,6,0,1,0,10,0,1,2,0,1,0,0,6,19,2,0,1,0,1,0,0,4,0,2,1,0,0,0,1,3,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,2,3,0,3,4,0,0,2,1,4,0,0,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0]",113,2.265486725663717,1.0,0.911504424778761,77.0,64.0,0.171875,2,3.03125,185,0.72265625,1515520,1515520,0.8427519798278809,0.27692800760269165,0.5437120199203491,0.10716799646615982,0.20732800662517548,0.11830399930477142,0.11299200356006622,0.5504000186920166,0.23737600445747375,4.036543846130371,0.012703999876976013,4.950015872716904,2.0961920097470284
ep4,32,1,shape,689,late,16,1,[4],[0],32,0,0.0,0,"[0,0,2,0,0,3,0,3,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,7,0,0,3,0,3,0,4,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,1,1,3,0,0,3,1,0,2,0,0,0,0,2,10,2,1,5,0,0,0,4,4,3,0,4,3,2,1,0,0,0,1,0,4,2,5,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1,1,13,6,0,0,2,0,7,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,1,2,0,0,0,1,3,1,0,0,0,1,1,0,2,0,3,0,7,0,0,0,1,0,0,0,0,0,0,1,1,0,4,17,0,0,0,0,3,0,2,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0]",90,2.8444444444444446,2.0,0.8555555555555555,87.0,64.0,0.30197106390762013,2,3.03125,211,0.82421875,1728512,1728512,0.8618879914283752,0.24185599386692047,0.5073279738426208,0.13635200262069702,0.24563199281692505,0.21427200734615326,0.1878719925880432,0.6231039762496948,0.23734399676322937,4.056575775146484,0.012671999633312225,5.117567740380764,2.207327961921692
ep4,32,1,shape,689,late,31,1,[4],[0],32,0,0.0,0,"[0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,3,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,2,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,3,0,0,6,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,4,0,0,0,0,0,0,2,0,2,0,0,3,0,1,0,1,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,1,0,0,1,0,9,0,0,7,21,0,0,0,0,0,4,1,1,0,1,0,1,0,3,0,14,0,0,0,0,0,4,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,14,3,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,2,0,4,0,0,1,4,0,0,1,1,0,2,23,0,6,0,2,2,0,0,1,0,4,0,0,4]",87,2.942528735632184,2.0,0.896551724137931,97.0,64.0,0.44180360986245915,2,3.0625,198,0.7734375,1622016,1622016,0.8592960238456726,0.3086400032043457,0.5056319832801819,0.10678400099277496,0.21167999505996704,0.1337279975414276,0.1664000004529953,0.6116799712181091,0.2433920055627823,4.108672142028809,0.013824000023305416,5.143968119286001,2.12576000392437
ep4,32,1,shape,690,late,1,1,[5],[0],32,0,0.0,0,"[0,0,0,0,1,1,0,1,0,0,5,3,2,8,1,0,1,2,0,2,0,1,0,3,13,1,1,0,0,1,5,1,0,0,0,1,5,2,1,2,1,0,2,0,1,1,2,0,0,1,2,0,2,0,2,3,0,0,2,0,0,2,0,0,0,0,0,0,5,0,1,0,0,4,1,0,0,3,2,1,0,0,3,6,2,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,2,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,3,3,1,0,0,3,1,3,3,0,0,0,0,0,1,0,1,0,0,2,2,1,0,11,3,0,1,4,3,0,0,12,0,3,0,0,0,0,1,0,2,0,1,0,0,0,12,1,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,0,2,0,0,1,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,2,0,2]",109,2.3486238532110093,2.0,0.908256880733945,87.0,64.0,0.3467553284558148,2,3.0,183,0.71484375,1499136,1499136,0.8695679903030396,0.4726400077342987,0.6570240259170532,0.2726399898529053,0.25964799523353577,0.33792001008987427,0.11494400352239609,0.5522559881210327,0.3550400137901306,5.141471862792969,0.026240000501275063,6.189951868727803,2.869440019130707
ep4,32,1,shape,690,late,16,1,[5],[0],32,0,0.0,0,"[0,2,1,0,0,2,0,8,4,0,3,5,1,0,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,6,8,6,0,0,0,0,0,0,0,1,17,0,4,5,0,1,3,0,0,3,1,0,0,3,1,0,0,1,0,0,7,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,12,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,0,3,1,0,1,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,10,19,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12,0,1,0,0,0,11,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0]",75,3.4133333333333336,2.0,0.7466666666666667,90.0,64.0,0.33438960248488586,1,3.21875,210,0.8203125,1720320,1720320,0.9834240078926086,0.7470719814300537,0.6129279732704163,0.2258239984512329,0.2447039932012558,0.2931840121746063,0.1884160041809082,0.7588480114936829,0.6725760102272034,4.869376182556152,0.016448000445961952,6.505664208903909,3.1071359664201736
ep4,32,1,shape,690,late,31,1,[5],[0],32,0,0.0,0,"[0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3,1,0,0,0,0,2,0,0,2,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,3,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,4,0,1,0,1,1,2,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,0,0,3,2,3,1,0,0,0,7,2,1,1,2,0,1,0,3,0,20,1,0,0,0,1,7,1,0,0,0,19,0,1,0,0,0,2,2,4,0,0,7,0,4,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,8,0,1,1,4,0,1,18,0,2,0,3,0,0,1,1,0,5,4,0,1]",88,2.909090909090909,2.0,0.8636363636363636,101.0,64.0,0.5297543283801465,2,2.90625,183,0.71484375,1499136,1499136,0.8723520040512085,0.4264639914035797,0.5019199848175049,0.11020799726247787,0.23600000143051147,0.15836800634860992,0.16326400637626648,0.6731839776039124,0.300927996635437,4.197728157043457,0.01235199999064207,5.347456137649715,2.3053119853138924
ep4,32,1,shape,691,late,1,1,[6],[0],32,0,0.0,0,"[1,0,0,2,0,0,0,0,0,2,1,2,3,5,3,0,0,0,0,2,0,1,0,1,15,0,1,0,0,1,2,1,0,0,0,1,4,3,3,0,0,0,2,0,1,1,5,0,0,7,2,0,0,0,0,5,1,0,1,0,0,3,0,0,1,0,1,0,5,0,0,0,1,6,0,0,0,2,0,2,0,1,6,6,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,1,2,4,0,2,0,4,0,0,0,0,0,1,0,2,2,0,0,1,0,2,2,1,1,0,0,1,0,0,0,3,0,0,0,5,1,0,0,0,1,1,0,0,8,0,0,3,2,3,0,1,13,0,7,0,0,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,0,0,0,2,0,0,3,0,2,0,3,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,1,1,0,0,0,3,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1]",98,2.6122448979591835,2.0,0.8367346938775511,82.0,64.0,0.3255104164999947,0,3.03125,183,0.71484375,1499136,1499136,0.8009920120239258,0.48787200450897217,0.5355520248413086,0.11235199868679047,0.23766399919986725,0.12176000326871872,0.1050880029797554,0.5800960063934326,0.482015997171402,4.025023937225342,0.01206399966031313,5.204287943430245,2.296192042529583
ep4,32,1,shape,691,late,16,1,[6],[0],32,0,0.0,0,"[0,0,0,0,1,2,0,8,1,0,2,7,0,2,0,2,2,1,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,3,0,0,3,0,0,7,13,1,1,0,0,0,0,0,0,0,1,0,7,3,0,7,4,1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,7,1,0,3,0,7,0,0,1,0,1,3,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,1,7,1,2,0,0,2,0,2,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,2,14,1,2,1,0,1,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0]",85,3.011764705882353,2.0,0.8352941176470589,103.0,64.0,0.40789929631895666,2,2.90625,183,0.71484375,1499136,1499136,0.8318719863891602,0.21939200162887573,0.5010560154914856,0.08179199695587158,0.1984959989786148,0.09257599711418152,0.15481600165367126,0.5781760215759277,0.21820800006389618,3.88700795173645,0.013055999763309956,4.851263974793255,1.9251839965581894
ep4,32,1,shape,691,late,31,1,[6],[0],32,0,0.0,0,"[0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,3,1,1,4,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,1,0,1,0,5,1,0,3,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,5,0,3,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4,1,0,4,0,0,1,0,0,0,4,1,0,0,2,1,1,0,6,0,19,0,3,0,0,0,5,0,0,0,4,15,0,1,0,0,0,2,7,3,0,0,10,0,2,0,0,0,0,0,0,0,15,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,4,0,3,20,0,3,0,1,0,0,0,0,1,2,0,0,1]",86,2.9767441860465116,2.0,0.8604651162790697,87.0,64.0,0.31444705933590794,3,2.96875,209,0.81640625,1712128,1712128,0.8551999926567078,0.24991999566555023,0.48947200179100037,0.08816000074148178,0.21315200626850128,0.11353600025177002,0.1544959992170334,0.5956479907035828,0.24483199417591095,4.0972161293029785,0.014271999709308147,5.106464113108814,2.0094399973750114
ep4,32,1,shape,692,late,1,1,[7],[0],32,0,0.0,0,"[0,0,0,0,0,0,1,1,0,2,15,1,0,9,1,0,1,1,0,7,1,1,0,3,6,3,1,3,0,0,1,0,0,1,3,1,2,2,1,2,1,0,2,0,2,1,0,0,0,0,1,1,0,1,2,3,0,1,3,1,0,3,0,0,1,0,0,0,3,0,1,0,0,6,0,0,0,1,1,3,0,1,1,8,1,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,2,4,0,3,0,0,3,2,1,0,0,1,0,3,0,0,2,0,1,1,1,2,2,0,1,2,1,1,0,5,2,0,0,3,3,2,0,5,0,0,1,0,1,0,2,1,1,0,0,0,0,1,4,2,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,1,0,0,2,2,2,2,0,0,5,0,3,1,0,1,1,0,0,3,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,0]",122,2.098360655737705,1.0,0.9180327868852459,92.0,64.0,0.26539512111660984,0,3.0625,202,0.7890625,1654784,1654784,0.833184003829956,0.510208010673523,0.5594239830970764,0.10678400099277496,0.22195200622081757,0.12371200323104858,0.11599999666213989,0.5361599922180176,0.4270400106906891,3.9951999187469482,0.011648000217974186,5.086047918535769,2.3552640080451965
ep4,32,1,shape,692,late,16,1,[7],[0],32,0,0.0,0,"[0,3,1,0,0,2,0,4,3,2,5,3,0,2,0,1,0,2,0,1,10,1,0,3,0,0,0,0,1,0,2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,1,1,0,0,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,26,3,0,0,0,2,0,5,2,7,0,1,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,25,0,2,18,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0]",69,3.710144927536232,2.0,0.8260869565217391,106.0,64.0,0.47585757290128317,3,3.0625,183,0.71484375,1499136,1499136,0.8189759850502014,0.5380799770355225,0.4962559938430786,0.0851840004324913,0.19177600741386414,0.0960640013217926,0.22144000232219696,0.8076159954071045,0.6563839912414551,3.992863893508911,0.012160000391304493,5.690463882870972,2.2263359650969505
ep4,32,1,shape,692,late,31,1,[7],[0],32,0,0.0,0,"[0,0,0,0,0,0,1,0,2,1,0,0,3,3,1,0,1,1,0,1,8,1,0,0,0,0,1,0,1,3,1,1,2,0,0,4,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,1,0,0,3,1,1,5,0,0,0,5,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,8,0,0,2,0,1,1,0,1,2,3,4,3,0,7,6,3,0,4,0,21,2,2,0,1,0,2,0,0,0,0,12,0,3,0,0,0,0,6,4,0,0,2,0,1,0,0,0,0,0,0,0,11,2,0,0,0,1,0,0,4,0,0,2,2,0,1,0,3,0,0,0,0,0,0,6,0,1,3,3,0,1,18,0,1,0,0,0,0,1,3,0,4,2,0,0]",90,2.8444444444444446,2.0,0.8666666666666667,109.0,64.0,0.5764333358030224,2,2.8125,193,0.75390625,1581056,1581056,0.8269439935684204,0.2970240116119385,0.529088020324707,0.13152000308036804,0.22099199891090393,0.17084799706935883,0.17286400496959686,0.6224319934844971,0.25123199820518494,4.162879943847656,0.01206399966031313,5.221471940167248,2.1764160245656967
ep4,32,1,shape,693,late,1,1,[8],[0],32,0,0.0,0,"[0,0,0,0,0,1,4,0,0,0,0,3,4,2,3,0,0,1,2,0,0,1,1,2,9,1,1,0,0,0,2,1,0,0,2,1,3,0,3,1,0,0,3,1,1,0,2,0,0,0,1,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,9,0,0,1,0,0,0,0,1,3,5,1,1,0,1,0,0,0,3,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,0,0,2,10,8,2,1,2,2,1,0,0,9,0,6,4,0,0,0,5,3,1,0,1,0,3,3,13,2,0,0,2,0,0,0,0,0,4,2,0,1,1,4,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,4,1,0,0,0,0,6,2,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2]",104,2.4615384615384617,2.0,0.8942307692307693,109.0,64.0,0.4276228807313753,2,2.96875,187,0.73046875,1531904,1531904,0.8202239871025085,0.4203520119190216,0.5430399775505066,0.0833280012011528,0.20339199900627136,0.10604800283908844,0.11497599631547928,0.529312014579773,0.42265599966049194,3.9854400157928467,0.012223999947309494,5.0646080262959,2.1763839796185493
