scope,layer,placement,fit_profile,eval_profile,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
layer,11,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.761142498430634,3.0,4.0,0.1897049591964846,0.6172630257376021,73810,31860.0,0.8085156734474797,2.3166980539861894,0,28055.0
layer,11,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.5862707555164945,4.0,4.0,0.6111616811576007,0.9751090743588938,63744,63718.0,0.0002690986565724324,1.0004080479613295,1,82396.0
layer,11,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.618055119593195,4.0,4.0,0.6384581580764643,0.9795969615167305,33819,31858.0,0.05977115512937322,1.0615543976395254,1,41703.0
layer,11,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.5544883866917765,4.0,4.0,0.5838669177652228,0.9706214689265537,34327,31860.0,0.05940620927371961,1.0774325172630257,0,40693.0
layer,11,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.5862707555164945,4.0,4.0,0.6111616811576007,0.9751090743588938,63744,63718.0,0.0002690986565724324,1.0004080479613295,1,82396.0
layer,11,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.618055119593195,4.0,4.0,0.6384581580764643,0.9795969615167305,33819,31858.0,0.05977115512937322,1.0615543976395254,1,41703.0
layer,11,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.5544883866917765,4.0,4.0,0.5838669177652228,0.9706214689265537,34327,31860.0,0.05940620927371961,1.0774325172630257,0,40693.0
layer,11,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.655450579114222,4.0,4.0,0.6704541887692645,0.9849963903449575,63722,63718.0,5.872214110257606e-05,1.0000627766094354,0,84600.0
layer,11,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.645363801870802,4.0,4.0,0.6630673614162848,0.9822964404545169,33600,31858.0,0.04074530551054823,1.0546801431351622,3,42138.0
layer,11,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6655367231638416,4.0,4.0,0.6778405524168236,0.9876961707470182,33186,31860.0,0.040690388352250605,1.0416195856873822,2,42462.0
layer,11,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.7013402806114444,4.0,4.0,0.7122006340437553,0.9891396465676888,66238,63718.0,0.05921305829703393,1.0395492639442543,1,86062.0
layer,11,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6925105154121414,4.0,4.0,0.7041873312825664,0.988323184129575,31862,31858.0,9.926165045415217e-05,1.000125557159897,3,42889.0
layer,11,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.7101694915254235,4.0,4.0,0.7202134337727558,0.9899560577526679,34384,31860.0,0.1184970313021453,1.0792215944758317,1,43173.0
layer,11,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6838256065789885,4.0,4.0,0.6942779120499701,0.9895476945290185,68291,63718.0,0.04677750909963085,1.0717693587369346,3,85504.0
layer,11,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.660556218218344,4.0,4.0,0.6731119342080483,0.9874442840102957,36431,31858.0,0.0935579548248565,1.1435432230522946,3,42380.0
layer,11,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7070935342121785,4.0,4.0,0.715442561205273,0.9916509730069052,31860,31860.0,0.0,1.0,0,43124.0
layer,11,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.258137417998054,3.0,4.0,0.39743871433503875,0.8708999026962554,93711,63718.0,0.3204320994302431,1.4707147116984212,0,71942.0
layer,11,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.0836210684914307,3.0,4.0,0.31006340636574803,0.7933956933894155,63433,31858.0,0.6215103804968214,1.9911168309372842,0,33190.0
layer,11,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.432642812303829,3.0,4.0,0.48480853735091023,0.9483992467043314,38165,31860.0,0.20648704521863476,1.1978970495919647,3,38752.0
layer,11,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.858470134028061,3.0,4.0,0.2522678050158511,0.6671270284691924,117495,63718.0,0.5140442694903291,1.84398443140086,0,59209.0
layer,11,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.3574612342268817,3.0,4.0,0.45401469018770796,0.9065854730365999,36064,31858.0,0.10694159497454558,1.1320233536317408,0,37552.0
layer,11,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.3595103578154424,2.0,3.0,0.05053358443188952,0.42768361581920905,81431,31860.0,0.9575571522509175,2.5559008160703076,0,21657.0
layer,12,P0,all,all,fixed_linear,31859,254872,3.587055463134436,4.0,4.0,0.6085878401707524,0.9784990112684014,73173,63718.0,0.11011423901551236,1.148388210552748,3,82421.0
layer,12,P0,all,vision,fixed_linear,15929,127432,3.5840919078410445,4.0,4.0,0.6088894469207107,0.9752652395002825,36292,31858.0,0.0968507500716283,1.1391801117458724,2,41162.0
layer,12,P0,all,text,fixed_linear,15930,127440,3.590018832391714,4.0,4.0,0.608286252354049,0.9817325800376648,42129,31860.0,0.19778946837693112,1.322316384180791,3,41259.0
layer,12,P_load,all,all,greedy_load+swap,31859,254872,3.6392228255751906,4.0,4.0,0.6573652657019995,0.9819831130920619,63753,63718.0,0.000817076218415212,1.000549295332559,0,84083.0
layer,12,P_load,all,vision,greedy_load+swap,15929,127432,3.6363236863582147,4.0,4.0,0.6542783602234917,0.9822964404545169,32766,31858.0,0.023916033342621965,1.0285014752966288,2,41994.0
layer,12,P_load,all,text,greedy_load+swap,15930,127440,3.642121782799749,4.0,4.0,0.6604519774011299,0.9816698053986189,32898,31860.0,0.025130925325290373,1.0325800376647833,0,42089.0
layer,12,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.944066040993126,3.0,4.0,0.28321667346746604,0.7053893719200226,122425,63718.0,0.5935915925760963,1.9213566025298974,0,61936.0
layer,12,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.206918199510327,3.0,4.0,0.4024106974700232,0.8220855044258899,50689,31858.0,0.39962668048260824,1.5910917195053047,0,35154.0
layer,12,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.6812303829252984,3.0,4.0,0.164030131826742,0.5887005649717514,71736,31860.0,0.7943702121543853,2.2516007532956683,0,26782.0
layer,12,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.944066040993126,3.0,4.0,0.28321667346746604,0.7053893719200226,122425,63718.0,0.5935915925760963,1.9213566025298974,0,61936.0
layer,12,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.206918199510327,3.0,4.0,0.4024106974700232,0.8220855044258899,50689,31858.0,0.39962668048260824,1.5910917195053047,0,35154.0
layer,12,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.6812303829252984,3.0,4.0,0.164030131826742,0.5887005649717514,71736,31860.0,0.7943702121543853,2.2516007532956683,0,26782.0
layer,12,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,3.029473618129885,3.0,4.0,0.29787501177061426,0.7361499105433316,107414,63718.0,0.528544010223025,1.6857716814714838,0,64657.0
layer,12,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.242639211501036,3.0,4.0,0.4131458346412204,0.8350178918952853,46892,31858.0,0.3664251160549448,1.4719065854730367,0,35723.0
layer,12,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.8163214061519146,3.0,4.0,0.18261142498430635,0.6372881355932203,60522,31860.0,0.6985907756970319,1.899623352165725,0,28934.0
layer,12,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.602153237703632,4.0,4.0,0.6271383282588907,0.9751718509683291,63836,63718.0,0.0010789087694087832,1.001851909978342,0,82902.0
layer,12,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.62037792705129,4.0,4.0,0.6413459727540963,0.9792202900370394,33015,31858.0,0.04741980046800565,1.0363174085002198,3,41740.0
layer,12,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.5839296924042685,4.0,4.0,0.61293157564344,0.9711236660389203,34373,31860.0,0.04719276851820355,1.0788763339610796,2,41162.0
layer,12,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.602153237703632,4.0,4.0,0.6271383282588907,0.9751718509683291,63836,63718.0,0.0010789087694087832,1.001851909978342,0,82902.0
layer,12,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.62037792705129,4.0,4.0,0.6413459727540963,0.9792202900370394,33015,31858.0,0.04741980046800565,1.0363174085002198,3,41740.0
layer,12,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.5839296924042685,4.0,4.0,0.61293157564344,0.9711236660389203,34373,31860.0,0.04719276851820355,1.0788763339610796,2,41162.0
layer,12,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.6392228255751906,4.0,4.0,0.6573652657019995,0.9819831130920619,63753,63718.0,0.000817076218415212,1.000549295332559,0,84083.0
layer,12,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6363236863582147,4.0,4.0,0.6542783602234917,0.9822964404545169,32766,31858.0,0.023916033342621965,1.0285014752966288,2,41994.0
layer,12,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.642121782799749,4.0,4.0,0.6604519774011299,0.9816698053986189,32898,31860.0,0.025130925325290373,1.0325800376647833,0,42089.0
layer,12,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.678520983081704,4.0,4.0,0.6902602090461094,0.9882607740355943,69178,63718.0,0.06938756334724692,1.0856900718792177,3,85335.0
layer,12,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6680896478121663,4.0,4.0,0.6809592567016134,0.9871303911105531,31861,31858.0,5.436784504893205e-05,1.000094167869923,1,42500.0
layer,12,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.6889516635279347,4.0,4.0,0.6995605775266792,0.9893910860012555,37321,31860.0,0.13878793930973726,1.1714061519146264,3,42835.0
layer,12,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6335729307260114,4.0,4.0,0.648670705295207,0.9849336137355221,65446,63718.0,0.02901716781088673,1.02711949527606,2,83903.0
layer,12,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.625651327766966,4.0,4.0,0.6436060016322431,0.9821081047146714,33585,31858.0,0.05814519234940166,1.0542093037855484,2,41824.0
layer,12,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.6414940364092905,4.0,4.0,0.6537350910232266,0.987758945386064,31867,31860.0,0.00015693659761456373,1.0002197112366604,0,42079.0
layer,12,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.248501208449732,3.0,4.0,0.38472645092438557,0.8683260617094071,96660,63718.0,0.39341050412865786,1.516996767004614,0,71635.0
layer,12,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.1204093163412643,3.0,4.0,0.32908531609015,0.8003641157637015,60550,31858.0,0.5681732116139794,1.9006215079414903,0,33776.0
layer,12,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.3765850596359073,3.0,4.0,0.4403640929064658,0.9362837413684871,41396,31860.0,0.2992750080407962,1.299309478970496,1,37859.0
layer,12,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.9005304623497286,3.0,4.0,0.26224928591606766,0.6783640415581155,113371,63718.0,0.49839042306091835,1.7792617470730405,0,60549.0
layer,12,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.362295184882918,3.0,4.0,0.45175466130956116,0.9127377738715551,34858,31858.0,0.0773593907219773,1.0941678699227824,1,37629.0
layer,12,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.43879472693032,2.0,3.0,0.07275580665411174,0.4440050219711237,80377,31860.0,0.948564514858527,2.5228185812931576,0,22920.0
layer,13,P0,all,all,fixed_linear,31859,254872,3.5682538686085565,4.0,4.0,0.6003013277252895,0.9683292005398788,68643,63718.0,0.05827348561237235,1.0772937003672431,3,81822.0
layer,13,P0,all,vision,fixed_linear,15929,127432,3.6049343963839537,4.0,4.0,0.6283508067047523,0.976771925419047,33870,31858.0,0.04968564693736219,1.0631552514282128,1,41494.0
layer,13,P0,all,text,fixed_linear,15930,127440,3.5315756434400503,4.0,4.0,0.5722536095417451,0.9598870056497175,39183,31860.0,0.14290711552385074,1.22984934086629,3,40328.0
layer,13,P_load,all,all,greedy_load+swap,31859,254872,3.6541950469255156,4.0,4.0,0.6686650554003578,0.9855299915251577,63737,63718.0,0.00030330751263516885,1.0002981888948177,1,84560.0
layer,13,P_load,all,vision,greedy_load+swap,15929,127432,3.632305857241509,4.0,4.0,0.6497583024671982,0.982547554774311,32328,31858.0,0.01545920141183036,1.0147529662879025,3,41930.0
layer,13,P_load,all,text,greedy_load+swap,15930,127440,3.6760828625235407,4.0,4.0,0.6875706214689266,0.9885122410546139,32703,31860.0,0.015715521496140614,1.0264595103578154,1,42630.0
layer,13,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.9106688847735334,3.0,4.0,0.23585172164851376,0.7207382529269594,121284,63718.0,0.5937660050726932,1.903449574688471,0,60872.0
layer,13,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.1062213572728985,3.0,4.0,0.31219787808399774,0.8072697595580388,50337,31858.0,0.4269663592627828,1.580042689434365,0,33550.0
layer,13,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.715128688010044,3.0,4.0,0.15951035781544257,0.6342121782799749,70947,31860.0,0.77098652276209,2.2268361581920906,0,27322.0
layer,13,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.9106688847735334,3.0,4.0,0.23585172164851376,0.7207382529269594,121284,63718.0,0.5937660050726932,1.903449574688471,0,60872.0
layer,13,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.1062213572728985,3.0,4.0,0.31219787808399774,0.8072697595580388,50337,31858.0,0.4269663592627828,1.580042689434365,0,33550.0
layer,13,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.715128688010044,3.0,4.0,0.15951035781544257,0.6342121782799749,70947,31860.0,0.77098652276209,2.2268361581920906,0,27322.0
layer,13,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,2.9106688847735334,3.0,4.0,0.23585172164851376,0.7207382529269594,121284,63718.0,0.5937660050726932,1.903449574688471,0,60872.0
layer,13,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.1062213572728985,3.0,4.0,0.31219787808399774,0.8072697595580388,50337,31858.0,0.4269663592627828,1.580042689434365,0,33550.0
layer,13,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,2.715128688010044,3.0,4.0,0.15951035781544257,0.6342121782799749,70947,31860.0,0.77098652276209,2.2268361581920906,0,27322.0
layer,13,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.583602749615493,4.0,4.0,0.6102514203207885,0.9733513292947048,63829,63718.0,0.002086053365723774,1.0017420509118302,2,82311.0
layer,13,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.603867160524829,4.0,4.0,0.6275974637453701,0.9762696967794589,35198,31858.0,0.072075643769294,1.104840228514031,2,41477.0
layer,13,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.5633396107972377,4.0,4.0,0.5929064657878217,0.9704331450094162,34655,31860.0,0.06888847387943188,1.087727558066541,1,40834.0
layer,13,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.590884836309991,4.0,4.0,0.6165290812643209,0.97435575504567,63768,63718.0,0.0009933914962226723,1.0007847076179415,2,82543.0
layer,13,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6188712411325255,4.0,4.0,0.6356331219787809,0.9832381191537447,36157,31858.0,0.09275666107958755,1.134942557599347,2,41716.0
layer,13,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.5629001883239173,4.0,4.0,0.5974262397991211,0.965473948524796,34972,31860.0,0.09119543691689441,1.0976773383553045,1,40827.0
layer,13,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.6541950469255156,4.0,4.0,0.6686650554003578,0.9855299915251577,63737,63718.0,0.00030330751263516885,1.0002981888948177,1,84560.0
layer,13,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.632305857241509,4.0,4.0,0.6497583024671982,0.982547554774311,32328,31858.0,0.01545920141183036,1.0147529662879025,3,41930.0
layer,13,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6760828625235407,4.0,4.0,0.6875706214689266,0.9885122410546139,32703,31860.0,0.015715521496140614,1.0264595103578154,1,42630.0
layer,13,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6730594180608307,4.0,4.0,0.6858972346903544,0.9871935716751938,72006,63718.0,0.107406362666223,1.1300731347499922,0,85161.0
layer,13,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6773180990645993,4.0,4.0,0.6875510075962081,0.989767091468391,31861,31858.0,5.872398434889104e-05,1.000094167869923,0,42647.0
layer,13,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.6688010043942247,4.0,4.0,0.6842435655994978,0.9846202134337727,40145,31860.0,0.2147685692618293,1.2600439422473322,0,42514.0
layer,13,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6717411092626886,4.0,4.0,0.6836372767506826,0.9881038325120061,65297,63718.0,0.02786220620431136,1.0247810665745942,0,85119.0
layer,13,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6152300834955113,4.0,4.0,0.6345031075397074,0.9807269759558038,33438,31858.0,0.05564105153604994,1.049595078159332,0,41658.0
layer,13,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.7282485875706213,4.0,4.0,0.7327683615819209,0.9954802259887006,31865,31860.0,0.00011316858993923381,1.0001569365976146,3,43461.0
layer,13,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.2148843340971154,3.0,4.0,0.37719325779214663,0.8495558554882451,99946,63718.0,0.4137497220713142,1.568567751655733,0,70564.0
layer,13,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.0210308242827546,3.0,4.0,0.28187582396886185,0.7604369389164417,63194,31858.0,0.6164655501981212,1.9836147906334358,0,32193.0
layer,13,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.4087256748273695,3.0,4.0,0.47250470809792844,0.9386691776522285,40599,31860.0,0.28141146991732,1.2742937853107346,1,38371.0
layer,13,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,2.793590508176653,3.0,4.0,0.20038293731755547,0.6466932420979943,116485,63718.0,0.5067384308089771,1.8281333375184405,0,57142.0
layer,13,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.1819323246908153,3.0,4.0,0.328959758930253,0.8579948521564442,37305,31858.0,0.15493349395275258,1.1709774624897984,0,34756.0
layer,13,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.405273069679849,2.0,3.0,0.07181418706842435,0.4354048964218456,79180,31860.0,0.9238829625087676,2.485247959824231,0,22386.0
layer,14,P0,all,all,fixed_linear,31859,254872,3.649769295960325,4.0,4.0,0.6661539910229448,0.9836153049373804,79229,63718.0,0.15112551286573078,1.2434319972378292,0,84419.0
layer,14,P0,all,vision,fixed_linear,15929,127432,3.663569590055873,4.0,4.0,0.6807081423818193,0.9828614476740536,35993,31858.0,0.11347025140090407,1.1297947140435682,1,42428.0
layer,14,P0,all,text,fixed_linear,15930,127440,3.635969868173258,4.0,4.0,0.6516007532956686,0.9843691148775895,44406,31860.0,0.247405340249276,1.3937853107344633,0,41991.0
